shift_date,venue_key_id,persistent_id,shift_category,util_capacity,interval_minutes,slot_index,slot_start_time_min,slot_start_timestamp,slot_capacity,day_of_week,month,year,day_prior,covers_as_of_date,is_hot
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1619031190.96,DINNER,598.00000000000000000000000000000000000000,15,17,1275,2024-08-08 21:15:00+00:00,21.056338028169016,5,8,2024,0,6,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1619031190.96,DINNER,598.00000000000000000000000000000000000000,15,18,1290,2024-08-08 21:30:00+00:00,31.58450704225352,5,8,2024,0,15,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1619031190.96,DINNER,598.00000000000000000000000000000000000000,15,19,1305,2024-08-08 21:45:00+00:00,42.11267605633803,5,8,2024,0,18,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1619031190.96,DINNER,598.00000000000000000000000000000000000000,15,20,1320,2024-08-08 22:00:00+00:00,42.11267605633803,5,8,2024,0,14,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1619031190.96,DINNER,598.00000000000000000000000000000000000000,15,21,1335,2024-08-08 22:15:00+00:00,42.11267605633803,5,8,2024,0,26,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1619031190.96,DINNER,598.00000000000000000000000000000000000000,15,22,1350,2024-08-08 22:30:00+00:00,42.11267605633803,5,8,2024,0,8,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1619031190.96,DINNER,598.00000000000000000000000000000000000000,15,23,1365,2024-08-08 22:45:00+00:00,63.16901408450704,5,8,2024,0,14,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,0,720,2024-08-08 12:00:00+00:00,45.75539568345324,5,8,2024,0,0,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,1,735,2024-08-08 12:15:00+00:00,45.75539568345324,5,8,2024,0,0,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,2,750,2024-08-08 12:30:00+00:00,18.302158273381295,5,8,2024,0,0,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,3,765,2024-08-08 12:45:00+00:00,22.87769784172662,5,8,2024,0,0,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,4,780,2024-08-08 13:00:00+00:00,22.87769784172662,5,8,2024,0,0,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,5,795,2024-08-08 13:15:00+00:00,22.87769784172662,5,8,2024,0,0,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,6,810,2024-08-08 13:30:00+00:00,22.87769784172662,5,8,2024,0,0,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,7,825,2024-08-08 13:45:00+00:00,25.16546762589928,5,8,2024,0,0,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,8,840,2024-08-08 14:00:00+00:00,22.87769784172662,5,8,2024,0,0,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,9,855,2024-08-08 14:15:00+00:00,22.87769784172662,5,8,2024,0,0,0
2024-08-08 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-LUNCH-1631040523.34,LUNCH,318.00000000000000000000000000000000000000,15,10,870,2024-08-08 14:30:00+00:00,45.75539568345324,5,8,2024,0,0,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,0,1020,2024-08-09 17:00:00+00:00,31.912908242612755,6,8,2024,0,0,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,1,1035,2024-08-09 17:15:00+00:00,31.912908242612755,6,8,2024,0,5,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,2,1050,2024-08-09 17:30:00+00:00,26.594090202177295,6,8,2024,0,0,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,3,1065,2024-08-09 17:45:00+00:00,26.594090202177295,6,8,2024,0,5,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,4,1080,2024-08-09 18:00:00+00:00,15.956454121306377,6,8,2024,0,3,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,5,1095,2024-08-09 18:15:00+00:00,15.956454121306377,6,8,2024,0,3,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,6,1110,2024-08-09 18:30:00+00:00,10.637636080870918,6,8,2024,0,0,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,7,1125,2024-08-09 18:45:00+00:00,8.510108864696734,6,8,2024,0,0,0
2024-08-09 00:00:00+00:00,14301284,ahNzfnNldmVucm9vbXMtc2VjdXJlchgLEg9uaWdodGxvb3BfVmVudWUY5PDoBgw-DINNER-1609028562.02,DINNER,684.00000000000000000000000000000000000000,15,8,1140,2024-08-09 19:00:00+00:00,4.255054432348367,6,8,2024,0,0,0
